week_end,pathogen,geography,percent_visits
11/4/2023,Influenza,Delaware,0.1
11/4/2023,Influenza,District of Columbia,0.2
11/4/2023,Influenza,Florida,3.4
11/4/2023,Influenza,Georgia,0.8
11/4/2023,Influenza,Hawaii,2.7
11/4/2023,Influenza,Idaho,0.3
11/4/2023,Influenza,Illinois,0.4
11/4/2023,Influenza,Indiana,0.2
11/4/2023,Influenza,Iowa,0.3
11/4/2023,Influenza,Kansas,0.2
11/4/2023,Influenza,Kentucky,0.4
11/4/2023,Influenza,Louisiana,1.8
11/4/2023,Influenza,Maine,0.1
11/4/2023,Influenza,Maryland,0.3
11/4/2023,Influenza,Massachusetts,0.2
11/4/2023,Influenza,Michigan,0.2
11/4/2023,Influenza,Minnesota,0.3
11/4/2023,Influenza,Mississippi,1.7
11/4/2023,Influenza,Montana,0.1
11/4/2023,Influenza,United States,0.9
11/4/2023,Influenza,Nebraska,0.1
11/4/2023,Influenza,Nevada,0.5
11/4/2023,Influenza,New Hampshire,0.1
11/4/2023,Influenza,New Jersey,0.3
11/4/2023,Influenza,New Mexico,0.3
11/4/2023,Influenza,New York,0.2
11/4/2023,Influenza,North Carolina,1.2
11/4/2023,Influenza,North Dakota,0
11/4/2023,Influenza,Ohio,0.1
11/4/2023,Influenza,Oklahoma,0.2
11/4/2023,Influenza,Oregon,0.1
11/4/2023,Influenza,Pennsylvania,0.2
11/4/2023,Influenza,Rhode Island,0.2
11/4/2023,Influenza,South Carolina,1.2
11/4/2023,Influenza,Tennessee,0.5
11/4/2023,Influenza,Texas,1.4
11/4/2023,Influenza,Utah,0.6
11/4/2023,Influenza,Vermont,0.2
11/4/2023,Influenza,Virginia,0.5
11/4/2023,Influenza,Washington,0.4
11/4/2023,Influenza,West Virginia,0.3
11/4/2023,Influenza,Wisconsin,0.1
11/4/2023,Influenza,Wyoming,0.2
11/4/2023,RSV,Alabama,1.1
11/4/2023,RSV,Alaska,0.6
11/4/2023,RSV,Arizona,0.1
11/4/2023,RSV,Arkansas,0.7
11/4/2023,RSV,California,0.3
11/4/2023,RSV,Colorado,0.1
11/4/2023,RSV,Connecticut,0.3
11/4/2023,RSV,Delaware,1.4
11/4/2023,RSV,District of Columbia,1.4
11/4/2023,RSV,Florida,0.8
11/4/2023,RSV,Georgia,0.7
11/4/2023,RSV,Hawaii,0.5
11/4/2023,RSV,Idaho,0.1
11/4/2023,RSV,Illinois,0.6
11/4/2023,RSV,Indiana,0.4
11/4/2023,RSV,Iowa,0.2
11/4/2023,RSV,Kansas,0.1
11/4/2023,RSV,Kentucky,0.8
11/4/2023,RSV,Louisiana,0.9
11/4/2023,RSV,Maine,0.1
11/4/2023,RSV,Maryland,1
11/4/2023,RSV,Massachusetts,0.8
11/4/2023,RSV,Michigan,0.3
11/4/2023,RSV,Minnesota,0.3
11/4/2023,RSV,Mississippi,1.2
11/4/2023,RSV,Montana,0.1
11/4/2023,RSV,United States,0.6
11/4/2023,RSV,Nebraska,0.2
11/4/2023,RSV,Nevada,0.2
11/4/2023,RSV,New Hampshire,0.3
11/4/2023,RSV,New Jersey,0.5
11/4/2023,RSV,New Mexico,0.4
11/4/2023,RSV,New York,0.4
11/4/2023,RSV,North Carolina,0.8
11/4/2023,RSV,North Dakota,0.1
11/4/2023,RSV,Ohio,0.2
11/4/2023,RSV,Oklahoma,0.4
11/4/2023,RSV,Oregon,0.2
11/4/2023,RSV,Pennsylvania,0.3
11/4/2023,RSV,Rhode Island,0.4
11/4/2023,RSV,South Carolina,0.9
11/4/2023,RSV,Tennessee,1
11/4/2023,RSV,Texas,1.2
11/4/2023,RSV,Utah,0.1
11/4/2023,RSV,Vermont,0.2
11/4/2023,RSV,Virginia,0.8
11/4/2023,RSV,Washington,0.2
11/4/2023,RSV,West Virginia,0.4
11/4/2023,RSV,Wisconsin,0.1
11/4/2023,RSV,Wyoming,0.1
11/11/2023,COVID-19,Alabama,1.3
11/11/2023,COVID-19,Alaska,1
11/11/2023,COVID-19,Arizona,2.9
11/11/2023,COVID-19,Arkansas,1.3
11/11/2023,COVID-19,California,1.2
11/11/2023,COVID-19,Colorado,2.6
11/11/2023,COVID-19,Connecticut,1.6
11/11/2023,COVID-19,Delaware,1.1
11/11/2023,COVID-19,District of Columbia,1.1
11/11/2023,COVID-19,Florida,0.8
11/11/2023,COVID-19,Georgia,0.8
11/11/2023,COVID-19,Hawaii,1.9
11/11/2023,COVID-19,Idaho,1.8
11/11/2023,COVID-19,Illinois,2.1
11/11/2023,COVID-19,Indiana,2
11/11/2023,COVID-19,Iowa,2
11/11/2023,COVID-19,Kansas,2.1
11/11/2023,COVID-19,Kentucky,2.4
11/11/2023,COVID-19,Louisiana,1
11/11/2023,COVID-19,Maine,1.9
11/11/2023,COVID-19,Maryland,1.6
11/11/2023,COVID-19,Massachusetts,1.3
11/11/2023,COVID-19,Michigan,1.8
11/11/2023,COVID-19,Minnesota,2.5
11/11/2023,COVID-19,Mississippi,1.3
11/11/2023,COVID-19,Montana,3
11/11/2023,COVID-19,United States,1.5
11/11/2023,COVID-19,Nebraska,1.9
11/11/2023,COVID-19,Nevada,1.7
11/11/2023,COVID-19,New Hampshire,1.5
11/11/2023,COVID-19,New Jersey,1.1
11/11/2023,COVID-19,New Mexico,5.2
11/11/2023,COVID-19,New York,1
11/11/2023,COVID-19,North Carolina,1.5
11/11/2023,COVID-19,North Dakota,2.1
11/11/2023,COVID-19,Ohio,1.8
11/11/2023,COVID-19,Oklahoma,2.1
11/11/2023,COVID-19,Oregon,1.7
11/11/2023,COVID-19,Pennsylvania,1.4
11/11/2023,COVID-19,Rhode Island,1
11/11/2023,COVID-19,South Carolina,1.6
11/11/2023,COVID-19,Tennessee,1.4
11/11/2023,COVID-19,Texas,1.3
11/11/2023,COVID-19,Utah,2.1
11/11/2023,COVID-19,Vermont,2.1
11/11/2023,COVID-19,Virginia,1.8
11/11/2023,COVID-19,Washington,1.4
11/11/2023,COVID-19,West Virginia,2.8
11/11/2023,COVID-19,Wisconsin,2.1
11/11/2023,COVID-19,Wyoming,2.6
11/11/2023,Influenza,Alabama,3.4
11/11/2023,Influenza,Alaska,5.9
11/11/2023,Influenza,Arizona,1.1
11/11/2023,Influenza,Arkansas,0.9
11/11/2023,Influenza,California,0.5
11/11/2023,Influenza,Colorado,1.1
11/11/2023,Influenza,Connecticut,0.3
11/11/2023,Influenza,Delaware,0.3
11/11/2023,Influenza,District of Columbia,0.4
11/11/2023,Influenza,Florida,3.9
11/11/2023,Influenza,Georgia,1.4
11/11/2023,Influenza,Hawaii,3
11/11/2023,Influenza,Idaho,0.2
11/11/2023,Influenza,Illinois,0.5
11/11/2023,Influenza,Indiana,0.3
11/11/2023,Influenza,Iowa,0.5
11/11/2023,Influenza,Kansas,0.3
11/11/2023,Influenza,Kentucky,0.5
11/11/2023,Influenza,Louisiana,3.3
11/11/2023,Influenza,Maine,0.2
11/11/2023,Influenza,Maryland,0.4
11/11/2023,Influenza,Massachusetts,0.3
11/11/2023,Influenza,Michigan,0.2
11/11/2023,Influenza,Minnesota,0.4
11/11/2023,Influenza,Mississippi,2.7
11/11/2023,Influenza,Montana,0.4
11/11/2023,Influenza,United States,1.2
11/11/2023,Influenza,Nebraska,0.2
11/11/2023,Influenza,Nevada,0.8
11/11/2023,Influenza,New Hampshire,0.3
11/11/2023,Influenza,New Jersey,0.5
11/11/2023,Influenza,New Mexico,0.5
11/11/2023,Influenza,New York,0.3
11/11/2023,Influenza,North Carolina,1.9
11/11/2023,Influenza,North Dakota,0.2
11/11/2023,Influenza,Ohio,0.2
11/11/2023,Influenza,Oklahoma,0.3
11/11/2023,Influenza,Oregon,0.2
11/11/2023,Influenza,Pennsylvania,0.2
11/11/2023,Influenza,Rhode Island,0.2
11/11/2023,Influenza,South Carolina,2.3
11/11/2023,Influenza,Tennessee,0.8
11/11/2023,Influenza,Texas,2
11/11/2023,Influenza,Utah,0.7
11/11/2023,Influenza,Vermont,0.4
11/11/2023,Influenza,Virginia,0.8
11/11/2023,Influenza,Washington,0.4
11/11/2023,Influenza,West Virginia,0.4
11/11/2023,Influenza,Wisconsin,0.3
11/11/2023,Influenza,Wyoming,0.4
11/11/2023,RSV,Alabama,1.4
11/11/2023,RSV,Alaska,0.8
11/11/2023,RSV,Arizona,0.2
11/11/2023,RSV,Arkansas,0.9
11/11/2023,RSV,California,0.4
11/11/2023,RSV,Colorado,0.2
11/11/2023,RSV,Connecticut,0.5
11/11/2023,RSV,Delaware,2.1
11/11/2023,RSV,District of Columbia,1.6
11/11/2023,RSV,Florida,0.8
11/11/2023,RSV,Georgia,0.8
11/11/2023,RSV,Hawaii,0.5
11/11/2023,RSV,Idaho,0.1
11/11/2023,RSV,Illinois,0.8
11/11/2023,RSV,Indiana,0.6
11/11/2023,RSV,Iowa,0.2
11/11/2023,RSV,Kansas,0.2
11/11/2023,RSV,Kentucky,1.1
11/11/2023,RSV,Louisiana,1.2
11/11/2023,RSV,Maine,0.1
11/11/2023,RSV,Maryland,1.3
11/11/2023,RSV,Massachusetts,1
11/11/2023,RSV,Michigan,0.3
11/11/2023,RSV,Minnesota,0.5
11/11/2023,RSV,Mississippi,1.3
11/11/2023,RSV,Montana,0.1
11/11/2023,RSV,United States,0.7
11/11/2023,RSV,Nebraska,0.3
11/11/2023,RSV,Nevada,0.3
11/11/2023,RSV,New Hampshire,0.4
11/11/2023,RSV,New Jersey,0.8
11/11/2023,RSV,New Mexico,0.4
11/11/2023,RSV,New York,0.5
11/11/2023,RSV,North Carolina,1
11/11/2023,RSV,North Dakota,0.1
11/11/2023,RSV,Ohio,0.3
11/11/2023,RSV,Oklahoma,0.5
11/11/2023,RSV,Oregon,0.2
11/11/2023,RSV,Pennsylvania,0.5
11/11/2023,RSV,Rhode Island,0.6
11/11/2023,RSV,South Carolina,1.1
11/11/2023,RSV,Tennessee,1.3
11/11/2023,RSV,Texas,1.4
11/11/2023,RSV,Utah,0.1
11/11/2023,RSV,Vermont,0.1
11/11/2023,RSV,Virginia,0.9
11/11/2023,RSV,Washington,0.5
11/11/2023,RSV,West Virginia,0.6
11/11/2023,RSV,Wisconsin,0.2
11/11/2023,RSV,Wyoming,0.2
11/18/2023,COVID-19,Alabama,1.2
11/18/2023,COVID-19,Alaska,0.9
11/18/2023,COVID-19,Arizona,2.9
11/18/2023,COVID-19,Arkansas,1.2
11/18/2023,COVID-19,California,1.4
11/18/2023,COVID-19,Colorado,2.6
11/18/2023,COVID-19,Connecticut,1.7
11/18/2023,COVID-19,Delaware,1.3
11/18/2023,COVID-19,District of Columbia,1.1
11/18/2023,COVID-19,Florida,0.8
11/18/2023,COVID-19,Georgia,0.7
11/18/2023,COVID-19,Hawaii,1.5
11/18/2023,COVID-19,Idaho,2.3
11/18/2023,COVID-19,Illinois,2.4
11/18/2023,COVID-19,Indiana,2.3
11/18/2023,COVID-19,Iowa,2.6
11/18/2023,COVID-19,Kansas,2.3
11/18/2023,COVID-19,Kentucky,2.5
11/18/2023,COVID-19,Louisiana,1
11/18/2023,COVID-19,Maine,1.9
11/18/2023,COVID-19,Maryland,1.8
11/18/2023,COVID-19,Massachusetts,1.5
11/18/2023,COVID-19,Michigan,2.3
11/18/2023,COVID-19,Minnesota,2.8
11/18/2023,COVID-19,Mississippi,1.2
11/18/2023,COVID-19,Montana,3
11/18/2023,COVID-19,United States,1.6
11/18/2023,COVID-19,Nebraska,2.2
11/18/2023,COVID-19,Nevada,1.8
11/18/2023,COVID-19,New Hampshire,1.5
11/18/2023,COVID-19,New Jersey,1.1
11/18/2023,COVID-19,New Mexico,4.6
11/18/2023,COVID-19,New York,1.2
11/18/2023,COVID-19,North Carolina,1.6
11/18/2023,COVID-19,North Dakota,2.5
11/18/2023,COVID-19,Ohio,2
11/18/2023,COVID-19,Oklahoma,2.3
11/18/2023,COVID-19,Oregon,1.6
11/18/2023,COVID-19,Pennsylvania,1.6
11/18/2023,COVID-19,Rhode Island,1.3
11/18/2023,COVID-19,South Carolina,1.4
11/18/2023,COVID-19,Tennessee,1.5
11/18/2023,COVID-19,Texas,1.2
11/18/2023,COVID-19,Utah,2.5
11/18/2023,COVID-19,Vermont,2.2
11/18/2023,COVID-19,Virginia,1.8
11/18/2023,COVID-19,Washington,1.4
11/18/2023,COVID-19,West Virginia,3.4
11/18/2023,COVID-19,Wisconsin,2.7
11/18/2023,COVID-19,Wyoming,2.9
11/18/2023,Influenza,Alabama,3.9
11/18/2023,Influenza,Alaska,3.4
11/18/2023,Influenza,Arizona,1.5
11/18/2023,Influenza,Arkansas,0.8
11/18/2023,Influenza,California,0.8
11/18/2023,Influenza,Colorado,1.6
11/18/2023,Influenza,Connecticut,0.4
11/18/2023,Influenza,Delaware,0.4
11/18/2023,Influenza,District of Columbia,0.4
11/18/2023,Influenza,Florida,4.1
11/18/2023,Influenza,Georgia,1.8
11/18/2023,Influenza,Hawaii,3.2
11/18/2023,Influenza,Idaho,0.4
11/18/2023,Influenza,Illinois,0.7
11/18/2023,Influenza,Indiana,0.6
11/18/2023,Influenza,Iowa,0.5
11/18/2023,Influenza,Kansas,0.3
11/18/2023,Influenza,Kentucky,0.6
11/18/2023,Influenza,Louisiana,4
11/18/2023,Influenza,Maine,0.2
11/18/2023,Influenza,Maryland,0.6
11/18/2023,Influenza,Massachusetts,0.4
11/18/2023,Influenza,Michigan,0.4
11/18/2023,Influenza,Minnesota,0.5
11/18/2023,Influenza,Mississippi,3.3
11/18/2023,Influenza,Montana,0.5
11/18/2023,Influenza,United States,1.4
11/18/2023,Influenza,Nebraska,0.1
11/18/2023,Influenza,Nevada,1.3
11/18/2023,Influenza,New Hampshire,0.2
11/18/2023,Influenza,New Jersey,0.5
11/18/2023,Influenza,New Mexico,0.6
11/18/2023,Influenza,New York,0.5
11/18/2023,Influenza,North Carolina,2.4
11/18/2023,Influenza,North Dakota,0.3
11/18/2023,Influenza,Ohio,0.3
11/18/2023,Influenza,Oklahoma,0.5
11/18/2023,Influenza,Oregon,0.3
11/18/2023,Influenza,Pennsylvania,0.3
11/18/2023,Influenza,Rhode Island,0.4
11/18/2023,Influenza,South Carolina,2.8
11/18/2023,Influenza,Tennessee,1
11/18/2023,Influenza,Texas,2.4
11/18/2023,Influenza,Utah,0.9
11/18/2023,Influenza,Vermont,0.5
11/18/2023,Influenza,Virginia,0.9
11/18/2023,Influenza,Washington,0.7
11/18/2023,Influenza,West Virginia,0.4
11/18/2023,Influenza,Wisconsin,0.4
11/18/2023,Influenza,Wyoming,0.6
11/18/2023,RSV,Alabama,1.6
11/18/2023,RSV,Alaska,1.1
11/18/2023,RSV,Arizona,0.3
11/18/2023,RSV,Arkansas,1.5
11/18/2023,RSV,California,0.5
11/18/2023,RSV,Colorado,0.3
11/18/2023,RSV,Connecticut,0.7
11/18/2023,RSV,Delaware,2.3
11/18/2023,RSV,District of Columbia,1.5
11/18/2023,RSV,Florida,0.7
11/18/2023,RSV,Georgia,0.7
11/18/2023,RSV,Hawaii,0.7
11/18/2023,RSV,Idaho,0.2
11/18/2023,RSV,Illinois,1.1
11/18/2023,RSV,Indiana,0.6
11/18/2023,RSV,Iowa,0.4
11/18/2023,RSV,Kansas,0.2
11/18/2023,RSV,Kentucky,1.4
11/18/2023,RSV,Louisiana,1.5
11/18/2023,RSV,Maine,0.2
11/18/2023,RSV,Maryland,1.5
11/18/2023,RSV,Massachusetts,1.2
11/18/2023,RSV,Michigan,0.5
11/18/2023,RSV,Minnesota,0.6
11/18/2023,RSV,Mississippi,1.3
11/18/2023,RSV,Montana,0.1
11/18/2023,RSV,United States,0.8
11/18/2023,RSV,Nebraska,0.3
11/18/2023,RSV,Nevada,0.4
11/18/2023,RSV,New Hampshire,0.5
11/18/2023,RSV,New Jersey,0.8
11/18/2023,RSV,New Mexico,0.6
11/18/2023,RSV,New York,0.7
11/18/2023,RSV,North Carolina,1.2
11/18/2023,RSV,North Dakota,0.1
11/18/2023,RSV,Ohio,0.4
11/18/2023,RSV,Oklahoma,0.8
11/18/2023,RSV,Oregon,0.3
11/18/2023,RSV,Pennsylvania,0.7
11/18/2023,RSV,Rhode Island,0.8
11/18/2023,RSV,South Carolina,1
11/18/2023,RSV,Tennessee,1.5
11/18/2023,RSV,Texas,1.5
11/18/2023,RSV,Utah,0.2
11/18/2023,RSV,Vermont,0.3
11/18/2023,RSV,Virginia,1
11/18/2023,RSV,Washington,0.6
11/18/2023,RSV,West Virginia,0.8
11/18/2023,RSV,Wisconsin,0.3
11/18/2023,RSV,Wyoming,0.2
11/25/2023,COVID-19,Alabama,1.3
11/25/2023,COVID-19,Alaska,1.1
11/25/2023,COVID-19,Arizona,2.7
11/25/2023,COVID-19,Arkansas,1.7
11/25/2023,COVID-19,California,1.6
11/25/2023,COVID-19,Colorado,2.8
11/25/2023,COVID-19,Connecticut,2.2
11/25/2023,COVID-19,Delaware,1.7
11/25/2023,COVID-19,District of Columbia,1.1
11/25/2023,COVID-19,Florida,0.9
11/25/2023,COVID-19,Georgia,0.8
11/25/2023,COVID-19,Hawaii,1.5
11/25/2023,COVID-19,Idaho,2.7
11/25/2023,COVID-19,Illinois,3.2
11/25/2023,COVID-19,Indiana,2.9
11/25/2023,COVID-19,Iowa,3.7
11/25/2023,COVID-19,Kansas,2.5
11/25/2023,COVID-19,Kentucky,3.1
11/25/2023,COVID-19,Louisiana,1.1
11/25/2023,COVID-19,Maine,2.6
11/25/2023,COVID-19,Maryland,2.1
11/25/2023,COVID-19,Massachusetts,1.9
11/25/2023,COVID-19,Michigan,2.8
11/25/2023,COVID-19,Minnesota,2.8
11/25/2023,COVID-19,Mississippi,1.3
11/25/2023,COVID-19,Montana,2.9
11/25/2023,COVID-19,United States,1.9
11/25/2023,COVID-19,Nebraska,2.3
11/25/2023,COVID-19,Nevada,1.5
11/25/2023,COVID-19,New Hampshire,1.9
11/25/2023,COVID-19,New Jersey,1.3
11/25/2023,COVID-19,New Mexico,4.5
11/25/2023,COVID-19,New York,1.5
11/25/2023,COVID-19,North Carolina,1.9
11/25/2023,COVID-19,North Dakota,2.9
11/25/2023,COVID-19,Ohio,2.5
11/25/2023,COVID-19,Oklahoma,2.4
11/25/2023,COVID-19,Oregon,1.6
11/25/2023,COVID-19,Pennsylvania,1.9
11/25/2023,COVID-19,Rhode Island,1.6
11/25/2023,COVID-19,South Carolina,1.5
11/25/2023,COVID-19,Tennessee,1.9
11/25/2023,COVID-19,Texas,1.3
11/25/2023,COVID-19,Utah,2.8
11/25/2023,COVID-19,Vermont,3.1
11/25/2023,COVID-19,Virginia,2.3
11/25/2023,COVID-19,Washington,1.6
11/25/2023,COVID-19,West Virginia,4.1
11/25/2023,COVID-19,Wisconsin,3.3
11/25/2023,COVID-19,Wyoming,3.1
11/25/2023,Influenza,Alabama,4.4
11/25/2023,Influenza,Alaska,3.2
11/25/2023,Influenza,Arizona,1.8
11/25/2023,Influenza,Arkansas,1.2
11/25/2023,Influenza,California,1.1
11/25/2023,Influenza,Colorado,2.1
11/25/2023,Influenza,Connecticut,0.7
11/25/2023,Influenza,Delaware,0.7
11/25/2023,Influenza,District of Columbia,0.7
11/25/2023,Influenza,Florida,4.2
11/25/2023,Influenza,Georgia,2.1
11/25/2023,Influenza,Hawaii,2.8
11/25/2023,Influenza,Idaho,0.6
11/25/2023,Influenza,Illinois,1.1
11/25/2023,Influenza,Indiana,1
11/25/2023,Influenza,Iowa,0.9
11/25/2023,Influenza,Kansas,0.6
11/25/2023,Influenza,Kentucky,1
11/25/2023,Influenza,Louisiana,4.7
11/25/2023,Influenza,Maine,0.4
11/25/2023,Influenza,Maryland,0.9
11/25/2023,Influenza,Massachusetts,0.6
11/25/2023,Influenza,Michigan,0.5
11/25/2023,Influenza,Minnesota,0.6
11/25/2023,Influenza,Mississippi,3.6
11/25/2023,Influenza,Montana,1
11/25/2023,Influenza,United States,1.7
11/25/2023,Influenza,Nebraska,0.3
11/25/2023,Influenza,Nevada,1.5
11/25/2023,Influenza,New Hampshire,0.4
11/25/2023,Influenza,New Jersey,0.8
11/25/2023,Influenza,New Mexico,1.1
11/25/2023,Influenza,New York,0.8
11/25/2023,Influenza,North Carolina,3.4
11/25/2023,Influenza,North Dakota,0.5
11/25/2023,Influenza,Ohio,0.5
11/25/2023,Influenza,Oklahoma,0.6
11/25/2023,Influenza,Oregon,0.4
11/25/2023,Influenza,Pennsylvania,0.7
11/25/2023,Influenza,Rhode Island,0.7
11/25/2023,Influenza,South Carolina,3.6
11/25/2023,Influenza,Tennessee,1.4
11/25/2023,Influenza,Texas,2.7
11/25/2023,Influenza,Utah,1.5
11/25/2023,Influenza,Vermont,0.8
11/25/2023,Influenza,Virginia,1.4
11/25/2023,Influenza,Washington,1
11/25/2023,Influenza,West Virginia,0.6
11/25/2023,Influenza,Wisconsin,0.6
11/25/2023,Influenza,Wyoming,1.6
11/25/2023,RSV,Alabama,1.8
11/25/2023,RSV,Alaska,1
11/25/2023,RSV,Arizona,0.4
11/25/2023,RSV,Arkansas,2.1
11/25/2023,RSV,California,0.6
11/25/2023,RSV,Colorado,0.6
11/25/2023,RSV,Connecticut,0.9
11/25/2023,RSV,Delaware,2.3
11/25/2023,RSV,District of Columbia,1.6
11/25/2023,RSV,Florida,0.7
11/25/2023,RSV,Georgia,0.7
11/25/2023,RSV,Hawaii,0.6
11/25/2023,RSV,Idaho,0.2
11/25/2023,RSV,Illinois,1.3
11/25/2023,RSV,Indiana,0.9
11/25/2023,RSV,Iowa,0.5
11/25/2023,RSV,Kansas,0.4
11/25/2023,RSV,Kentucky,1.8
11/25/2023,RSV,Louisiana,1.6
11/25/2023,RSV,Maine,0.3
11/25/2023,RSV,Maryland,1.6
11/25/2023,RSV,Massachusetts,1.4
11/25/2023,RSV,Michigan,0.7
11/25/2023,RSV,Minnesota,0.8
11/25/2023,RSV,Mississippi,1.2
11/25/2023,RSV,Montana,0.2
11/25/2023,RSV,United States,1
11/25/2023,RSV,Nebraska,0.5
11/25/2023,RSV,Nevada,0.5
11/25/2023,RSV,New Hampshire,0.9
11/25/2023,RSV,New Jersey,0.9
11/25/2023,RSV,New Mexico,1.2
11/25/2023,RSV,New York,0.8
11/25/2023,RSV,North Carolina,1.5
11/25/2023,RSV,North Dakota,0.1
11/25/2023,RSV,Ohio,0.6
11/25/2023,RSV,Oklahoma,1.2
11/25/2023,RSV,Oregon,0.4
11/25/2023,RSV,Pennsylvania,1
11/25/2023,RSV,Rhode Island,1.1
11/25/2023,RSV,South Carolina,1.3
11/25/2023,RSV,Tennessee,1.7
11/25/2023,RSV,Texas,1.7
11/25/2023,RSV,Utah,0.3
11/25/2023,RSV,Vermont,0.6
11/25/2023,RSV,Virginia,1.1
11/25/2023,RSV,Washington,0.9
11/25/2023,RSV,West Virginia,1.3
11/25/2023,RSV,Wisconsin,0.5
11/25/2023,RSV,Wyoming,0.5
12/2/2023,COVID-19,Alabama,1.5
12/2/2023,COVID-19,Alaska,1.3
12/2/2023,COVID-19,Arizona,2.5
12/2/2023,COVID-19,Arkansas,1.7
12/2/2023,COVID-19,California,1.6
12/2/2023,COVID-19,Colorado,2.6
12/2/2023,COVID-19,Connecticut,2.5
12/2/2023,COVID-19,Delaware,2.2
12/2/2023,COVID-19,District of Columbia,1.3
12/2/2023,COVID-19,Florida,1
12/2/2023,COVID-19,Georgia,0.8
12/2/2023,COVID-19,Hawaii,1.1
12/2/2023,COVID-19,Idaho,2.9
12/2/2023,COVID-19,Illinois,3.4
12/2/2023,COVID-19,Indiana,3.5
12/2/2023,COVID-19,Iowa,4.1
12/2/2023,COVID-19,Kansas,2.6
12/2/2023,COVID-19,Kentucky,3
12/2/2023,COVID-19,Louisiana,1.3
12/2/2023,COVID-19,Maine,2.8
12/2/2023,COVID-19,Maryland,2.1
12/2/2023,COVID-19,Massachusetts,2.3
12/2/2023,COVID-19,Michigan,3.3
12/2/2023,COVID-19,Minnesota,3.5
12/2/2023,COVID-19,Mississippi,1.4
12/2/2023,COVID-19,Montana,2.8
12/2/2023,COVID-19,United States,2.1
12/2/2023,COVID-19,Nebraska,2.7
12/2/2023,COVID-19,Nevada,1.7
12/2/2023,COVID-19,New Hampshire,2.1
12/2/2023,COVID-19,New Jersey,1.6
12/2/2023,COVID-19,New Mexico,3.6
12/2/2023,COVID-19,New York,1.7
12/2/2023,COVID-19,North Carolina,2
12/2/2023,COVID-19,North Dakota,3.4
12/2/2023,COVID-19,Ohio,3
12/2/2023,COVID-19,Oklahoma,2.4
12/2/2023,COVID-19,Oregon,2
12/2/2023,COVID-19,Pennsylvania,2.2
12/2/2023,COVID-19,Rhode Island,1.7
12/2/2023,COVID-19,South Carolina,1.6
12/2/2023,COVID-19,Tennessee,1.8
12/2/2023,COVID-19,Texas,1.4
12/2/2023,COVID-19,Utah,3
12/2/2023,COVID-19,Vermont,3
12/2/2023,COVID-19,Virginia,2.5
12/2/2023,COVID-19,Washington,1.8
12/2/2023,COVID-19,West Virginia,4.2
12/2/2023,COVID-19,Wisconsin,3.5
12/2/2023,COVID-19,Wyoming,3.2
12/2/2023,Influenza,Alabama,4
12/2/2023,Influenza,Alaska,1.7
12/2/2023,Influenza,Arizona,2
12/2/2023,Influenza,Arkansas,1
12/2/2023,Influenza,California,1.5
12/2/2023,Influenza,Colorado,2.3
12/2/2023,Influenza,Connecticut,1.1
12/2/2023,Influenza,Delaware,0.8
12/2/2023,Influenza,District of Columbia,0.9
12/2/2023,Influenza,Florida,3.8
12/2/2023,Influenza,Georgia,2
12/2/2023,Influenza,Hawaii,2.9
12/2/2023,Influenza,Idaho,0.8
12/2/2023,Influenza,Illinois,1.4
12/2/2023,Influenza,Indiana,1.3
12/2/2023,Influenza,Iowa,1.3
12/2/2023,Influenza,Kansas,0.7
12/2/2023,Influenza,Kentucky,1.1
12/2/2023,Influenza,Louisiana,4.3
12/2/2023,Influenza,Maine,0.5
12/2/2023,Influenza,Maryland,1.2
12/2/2023,Influenza,Massachusetts,0.9
12/2/2023,Influenza,Michigan,0.6
12/2/2023,Influenza,Minnesota,0.8
12/2/2023,Influenza,Mississippi,3.5
12/2/2023,Influenza,Montana,1.1
12/2/2023,Influenza,United States,1.9
12/2/2023,Influenza,Nebraska,0.4
12/2/2023,Influenza,Nevada,1.7
12/2/2023,Influenza,New Hampshire,0.6
12/2/2023,Influenza,New Jersey,1.1
12/2/2023,Influenza,New Mexico,1.7
12/2/2023,Influenza,New York,1.2
12/2/2023,Influenza,North Carolina,4.4
12/2/2023,Influenza,North Dakota,0.9
12/2/2023,Influenza,Ohio,0.7
12/2/2023,Influenza,Oklahoma,0.5
12/2/2023,Influenza,Oregon,0.6
12/2/2023,Influenza,Pennsylvania,1
12/2/2023,Influenza,Rhode Island,0.6
12/2/2023,Influenza,South Carolina,4.1
12/2/2023,Influenza,Tennessee,1.8
12/2/2023,Influenza,Texas,2.6
12/2/2023,Influenza,Utah,1.6
12/2/2023,Influenza,Vermont,0.8
12/2/2023,Influenza,Virginia,1.6
12/2/2023,Influenza,Washington,1.3
12/2/2023,Influenza,West Virginia,0.8
12/2/2023,Influenza,Wisconsin,0.9
12/2/2023,Influenza,Wyoming,2
12/2/2023,RSV,Alabama,1.4
12/2/2023,RSV,Alaska,1.3
12/2/2023,RSV,Arizona,0.4
12/2/2023,RSV,Arkansas,2.3
12/2/2023,RSV,California,0.6
12/2/2023,RSV,Colorado,0.6
12/2/2023,RSV,Connecticut,0.9
12/2/2023,RSV,Delaware,2
12/2/2023,RSV,District of Columbia,1.3
12/2/2023,RSV,Florida,0.6
12/2/2023,RSV,Georgia,0.5
12/2/2023,RSV,Hawaii,0.6
12/2/2023,RSV,Idaho,0.3
12/2/2023,RSV,Illinois,1.3
12/2/2023,RSV,Indiana,1
12/2/2023,RSV,Iowa,0.7
